Name,Probability
CHEMBL2103745,0.5066666666666667
CHEMBL4535757,0.5066666666666667
CHEMBL1908841,0.5066666666666667
CHEMBL1515,0.5066666666666667
CHEMBL1661,0.5066666666666667
CHEMBL1200866,0.5066666666666667
CHEMBL1658,0.5066666666666667
CHEMBL427,0.5066666666666667
CHEMBL799,0.5066666666666667
CHEMBL499,0.5066666666666667
CHEMBL660,0.5066666666666667
CHEMBL580,0.5066666666666667
CHEMBL607400,0.5066666666666667
CHEMBL1201336,0.5066666666666667
CHEMBL19490,0.5057142857142858
CHEMBL1201745,0.5046153846153846
CHEMBL23,0.5046153846153846
CHEMBL1697,0.5046153846153846
CHEMBL1200805,0.5046153846153846
CHEMBL608,0.5042988019732206
CHEMBL3989716,0.5024806201550388
CHEMBL1593906,0.5024806201550388
